,inaction,disengange,engange
973,212.0,446.0,316.0
974,212.0,446.0,317.0
975,212.0,446.0,318.0
976,213.0,446.0,318.0
977,214.0,446.0,318.0
978,214.0,447.0,318.0
979,214.0,448.0,318.0
980,214.0,448.0,319.0
981,214.0,448.0,320.0
982,215.0,448.0,320.0
983,216.0,448.0,320.0
984,216.0,449.0,320.0
985,216.0,450.0,320.0
986,216.0,450.0,321.0
987,216.0,450.0,322.0
988,216.0,451.0,322.0
989,216.0,452.0,322.0
990,216.0,453.0,322.0
991,216.0,454.0,322.0
992,216.0,454.0,323.0
993,216.0,454.0,324.0
