,inaction,disengange,engange
941,88.0,298.0,556.0
942,88.0,298.0,557.0
943,88.0,298.0,558.0
944,88.0,299.0,558.0
945,88.0,300.0,558.0
946,89.0,300.0,558.0
947,90.0,300.0,558.0
948,90.0,300.0,559.0
949,90.0,300.0,560.0
950,90.0,301.0,560.0
951,90.0,302.0,560.0
952,90.0,303.0,560.0
953,90.0,304.0,560.0
954,90.0,304.0,561.0
955,90.0,304.0,562.0
956,90.0,304.0,563.0
957,90.0,304.0,564.0
958,90.0,304.0,565.0
959,90.0,304.0,566.0
960,90.0,304.0,567.0
961,90.0,304.0,568.0
962,90.0,304.0,569.0
963,90.0,304.0,570.0
964,90.0,305.0,570.0
965,90.0,306.0,570.0
966,90.0,307.0,570.0
967,90.0,308.0,570.0
968,90.0,308.0,571.0
969,90.0,308.0,572.0
970,90.0,309.0,572.0
971,90.0,310.0,572.0
972,90.0,310.0,573.0
973,90.0,310.0,574.0
974,90.0,310.0,575.0
975,90.0,310.0,576.0
976,90.0,311.0,576.0
977,90.0,312.0,576.0
978,90.0,312.0,577.0
979,90.0,312.0,578.0
980,90.0,313.0,578.0
981,90.0,314.0,578.0
982,90.0,314.0,579.0
983,90.0,314.0,580.0
984,90.0,315.0,580.0
985,90.0,316.0,580.0
986,90.0,317.0,580.0
987,90.0,318.0,580.0
988,90.0,319.0,580.0
989,90.0,320.0,580.0
990,90.0,321.0,580.0
991,90.0,322.0,580.0
992,90.0,323.0,580.0
993,90.0,324.0,580.0
994,90.0,325.0,580.0
